badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title
会员专享,0,"大正时期，日本。心地善良的卖炭少年·炭治郎，有一天他的家人被鬼杀死了。而唯一幸存下来的妹妹——祢豆子变成了鬼。被绝望的现实打垮的炭治郎，为了寻找让妹妹变回人类的方法，决心朝着“鬼杀队”的道路前进。
人",537,"""灶门炭治郎：花江夏树\n灶门祢豆子：鬼头明里\n我妻善逸：下野纮\n嘴平伊之助：松冈祯丞\n富冈义勇：樱井孝宏\n鳞泷左近次：大冢芳忠\n锖兔：梶裕贵\n真菰：加隈亚衣\n不死川玄弥：冈本信彦\n产屋敷耀哉：森川智之\n产屋敷辉利哉：悠木碧\n产屋敷雏衣：井泽诗织\n钢铁冢萤：浪川大辅\n鎹鸦：山崎巧\n佛堂鬼：绿川光\n手鬼：子安武人""",758万追番,全26话,1,22718131,4.2亿次播放,1554566400,1554566400,1569686403,9.8分,26801,"""原作：吾峠呼世晴（集英社《周刊少年JUMP》连载）\n监督：外崎春雄\n角色设计：松岛晃\n副角色设计：佐藤美幸、梶山庸子、菊池美花\n脚本制作：ufotable\n概念美术：卫藤功二、矢中胜、竹内香纯、桦泽侑里\n摄影监督：寺尾优一\n3D监督：西胁一树\n色彩设计：大前祐子\n剪辑：神野学\n音乐：梶浦由记、椎名豪\n制作人：近藤光\n动画制作：ufotable""", 漫画改 战斗 热血 声控,鬼灭之刃
付费观看,2,"某个大陆的、某个时代。
大陆南北分割的战争结束了，世界走向了和平。
在战争中作为军人的薇尔莉特??伊芙加登，怀抱着对她来说无比重要之人留下的“话语”，离开军队来到了大港口城市。
踊跃的人群在排列着煤气灯",1642,"""薇尔莉特??伊芙加登：石川由依\n克劳迪亚·霍金斯： 子安武人\n基尔伯特·布甘比利亚： 浪川大輔\n嘉德丽雅·波德莱尔： 遠藤綾\n贝内迪克特·布卢： 内山昂輝\n埃丽卡·布朗： 茅原実里\n艾丽斯·卡纳利： 戸松遥""",514.6万追番,全14话,1,8892,8813.9万次播放,1515600000,1515600000,1538913600,9.7分,21542,"""原作：暁佳奈(KAエスマ文庫)\n监督：石立太一\n系列构成：吉田玲子\n角色设计 \u002F 总作画监督：高瀬亜貴子\n系列演出：藤田春香\n世界观设定：鈴木貴昭\n美术监督：渡邊美希子\n色彩设计：米田侑加\n摄影监督：船本孝平\n3D监督：山本倫\n小道具设定：高橋博行、太田稔\n编集：重村建吾\n音响监督：鶴岡陽太\n音响制作：楽音舎\n音乐：Evan Call\n音乐制作：ランティス（Lantis）、ミラクル??バス（Miracle Bus）\n动画制作：京都アニメーション（京都动画）\n制作协力：アニメーションDo（Animation Do）""", 小说改 奇幻 治愈 架空,紫罗兰永恒花园
,,本片围绕着“将棋”这个竞技项目展开，主人公“九头龙八一”仅16岁就获得了将棋界最强头衔“龙王”，某天他的家中竟突然出现了一名9岁的小学女生“雏鹤爱”，并且对方还要成为八一的弟子？！在这样的背景下，一场,244,"""九头龙八一：内田雄馬\n雛鶴あい：日高里菜\n夜叉神天衣：佐倉綾音\n空銀子：金元寿子\n清滝桂香：茅野愛衣\n水越澪：久保ユリカ\n贞任绫乃：橋本ちなみ\nシャルロット??イゾアール：小倉唯\n神锅步梦：岡本信彦""",286.3万追番,全12话,1,8932,7018.4万次播放,1515340800,1515340800,1522074599,9.0分,21554,"""导演：柳伸亮\n人物设定：矢野茜\n音响监督：本山哲\n摄影监督：川田哲矢\n原作：白鳥士郎\n音响：マジックカプセル\n人物原案：しらび\n系列构成：志茂文彦\n音乐：川井憲次\n动画制作：Project No.9""", 小说改 职场,龙王的工作！
会员抢先,0,"成为“怪异”们的智慧之神，每天都在解决着“怪异”们带来的麻烦的少女·岩永琴子，她一见钟情的对象·樱川九郎，是个让“怪异”都感到畏惧的男人！？
这样毫不普通的两人，迎战“怪异”们引发的神秘事件的［恋爱×",145,"""岩永琴子：鬼头明里\n樱川九郎：宫野真守\n弓原纱季：福圆美里\n七濑花凛：上坂堇\n寺田刑事：滨田贤二\n樱川六花：佐古真弓\n河童：下山吉光\n落武者：下山吉光\n狛犬（白 \u002F 黑）：本山かおり \u002F 塙真奈美\n化け狸：后藤弘树\n牛怪：下山吉光\n裸体大蛇：宫田幸季\n夜雀：前田玲奈\n山怪：本山かおり \u002F 前田玲奈\n妖狐：本山かおり \u002F 塙真奈美\n木魂的源一郎：飞田展男\n化け猫：大南悠""",303.6万追番,更新至第10话,0,28224145,4871.2万次播放,1578758400,1578758400,1584208800,9.4分,29366,"""原作：城平京（讲谈社タイガ刊）\n漫画：片濑茶柴（讲谈社《少年Magazine R》连载）\n监督：后藤圭二\n总编剧：高木登\n角色设计 \u002F 总作画监督：本多孝敏\n动画制作：Brain's Base\n制作：NAS""", 漫画改 神魔 恋爱 奇幻,虚构推理
,,"思春期的少年少女中极少部分人会发作的特殊能力。
驱使着无人知晓的能力，过着顺风顺水学园生活的乙坂有宇。
突然出现在这样的他的面前的少女，友利奈绪。
从与她相遇的那一天起，被揭露出特殊能力者的宿命。
这",229,"""乙坂有宇：内山昂辉\n友利奈绪：佐仓绫音\n高城丈士朗：水岛大宙\n西森柚咲：内田真礼\n黑羽美砂：内田真礼\n乙坂步未：麻仓桃\n白柳弓：中原麻衣\n三岛：民安ともえ\n大村佳之：间岛淳司""",299.7万追番,全13话,1,2572,9243.2万次播放,1435939200,1435939200,1443285000,9.3分,2572,"""原作·脚本：麻枝准\n监督：浅井义之\n分镜：浅井義之、福田道生、湖山禎崇、篠原俊哉、小島正幸\n演出：浅井義之、太田知章、熨斗谷充孝、今泉賢一、菅沼芙実彦、篠原俊哉、吉田徹\n角色原案：Na-Ga\n角色设计：关口可奈味\n总作画监督：杉光登、关口可奈味\n美术监督：东地和生\n色彩设计：菅原美佳\n音乐：ANANT-GARDE EYES、麻枝准\n摄影监督：佐藤胜史\n音响监督：饭田里树\n3D监督：小川耕平\n特殊效果：村上正博\n编集：高桥步\n动画制作：P.A.WORKS""", 奇幻 日常 校园 战斗,Charlotte
,,尼特族又闭门不出，但是在网络上甚至被当作都市传说口耳相传的天才玩家兄妹·空和白。将世界称为“垃圾游戏”的这两个人某一天被自称“神”的少年召唤到了异世界。那里是被神明禁止了战争，“一切交由游戏来决定”的,155,"""空：松岡禎丞\n白：茅野愛衣\n史蒂芬妮·多拉：日笠陽子\n吉普莉尔：田村ゆかり\n克拉米：井口裕香\n菲尔·尼尔巴连：能登麻美子\n特图：釘宮理恵\n初濑伊纲：沢城みゆき""",299.8万追番,全12话,1,184,4092.3万次播放,1396972800,1396972800,1491667288,9.8分,184,"""原作：榎宮祐\n监督：いしづかあつこ\n脚本：榎宮祐、あおしまたかし、下山健人、花田十輝\n分镜：佐山聖子、浅香守生、細川秀樹、渡邉こと乃、いしづかあつこ\n演出：浅香守生、池端隆史、細川秀樹、渡邉こと乃、いしづかあつこ、佐々木純人\n人物原案：榎宮祐\n人物设定：大舘康二\n系列构成：花田十輝\n美术监督：岩瀬栄治\n色彩设计：大野春恵\n总作画监督：大舘康二\n作画监督：牙威格斗、小関雅、大舘康二、濱田邦彦、日向正樹\n音乐：佐宗綾子、細江慎治、SuperSweep\n音响监督：明田川仁\n摄影监督：藤田賢治\n动画制作：MADHOUSE""", 奇幻 智斗 架空 穿越,NO GAME NO LIFE 游戏人生
会员抢先,0,本片讲述利用能检测出人们杀意的装置以及利用思想粒子做出的“井”，来探知事件真相的科幻故事。,498,"""酒井户：津田健次郎\n百贵：细谷佳正\n富久田：竹内良太\n本堂町：M??A??O\n东乡：布里德卡特·塞拉·惠美\n早濑浦：村治学\n白岳：近藤隆\n羽二重：岩濑周平\n若鹿：榎木淳弥\n国府：加藤涉\n西村：落合福嗣\n松冈：西凛太朗 """,278.9万追番,更新至第12话,0,28224080,5837.4万次播放,1578240000,1578240000,1584289800,9.9分,29310,"""监督：青木英\n脚本：舞城王太郎\n角色原案：小玉有起\n角色设计：碇谷敦\n美术：曽野由大\n作画监督：又贺大介\n副监督：久保田雄大\n色彩设计：千叶絵美\n动画制作：NAZ""", 原创 科幻 推理,异度侵入 ID:INVADED
,,春假，为了赚得购入动画 BD 而打工的宅男·安艺伦也在樱花飞舞的道路上遇到了某个少女，对该少女感兴趣的伦也以她为模特制作了相关的同人游戏。一个月後，该少女成为了他的同班同学……为了制作游戏，伦也陆续找,152,"""安艺伦也：大地葉、松岡禎丞\n泽村·史宾瑟·英梨梨：大西沙織\n霞之丘诗羽：茅野愛衣\n加藤惠：安野希世乃\n冰堂美智留：矢作紗友里\n波岛出海：赤﨑千夏\n波岛伊织：柿原徹也\n泽村小百合：中原麻衣""",290万追番,全13话,1,1512,8757.7万次播放,1420646400,1420646400,1427392200,9.4分,1512,"""原作：丸戸史明\n监督：亀井幹太\n脚本：丸戸史明\n分镜：小寺勝之、室井ふみえ、亀井幹太、福田道生\n演出：神戸守、岩月甚、川越崇弘、徳本善信、曽我準、高島大輔、横田一平、亀井幹太\n人物原案：深崎暮人\n人物设定：高瀬智章\n系列构成：丸戸史明\n美术监督：日下部夏月\n色彩设计：ホカリカナコ\n总作画监督：高瀬智章\n作画监督：高瀬智章、奥田佳子、明珍宇作、野田康行、仁井学、荒川絵里花、梅津茜、広尾佳奈子\n音乐：百石元\n音响监督：藤田亜紀子\n音乐制作：フジパシフィック音楽出版\n摄影监督：戸澤雄一郎\n动画制作：A-1 Pictures""", 恋爱 小说改,路人女主的养成方法
,,"人类创作了许许多多的故事。
喜悦、悲伤、愤怒、感动。这些引人入胜的故事撼动着人们的心灵。
但是，那些不过是作为旁观者的感想罢了。
如果，故事中的登场人物们拥有了“意志”。那么对于他们来说，创作出故事的",293,"""水筱飒太：山下大輝\nセレジア??ユピティリア：小松未可子\nメテオラ??エスターライヒ：水瀬いのり\nアリステリア??フェブラリィ：日笠陽子\n煌樹まみか：村川梨衣\n弥勒寺优夜：鈴村健一\n鹿屋瑠伟：雨宮天\n筑..""",299.1万追番,全22话,1,5998,7473.5万次播放,1491667200,1491667200,1505577600,8.6分,5998,"""导演：あおきえい\n人物设定：牧野竜一\n原作：広江礼威\n人物原案：広江礼威\n系列构成：あおきえい、広江礼威\n色彩设计：篠原真理子\n美术监督：永吉幸樹\n音乐：澤野弘之\n""", 科幻 奇幻 原创 穿越,Re：创造主
,,"空前绝后的笨蛋，就在这里！
笨到无可救药的女高中生·花畑佳子。
非常喜欢香蕉。
非常喜欢青梅竹马的阿君。
以上！",61,"""花畑佳子：悠木碧\n阿久津明：杉田智和\n隅野沙耶香：原田彩枫\n风纪委员长：上坂堇\n花畑良惠：日笠阳子\n黑崎龙一：八代拓\n阿久津琉璃：千本木彩花\n押技あつこ：佐藤利奈\n荣村茜：M·A·O\n柊姬衣：前田..""",285.3万追番,全12话,1,6311,8295万次播放,1499097600,1499097600,1505830500,9.1分,6311,"""原作：ヒロユキ\n总监督：草川启造\n监督：玉木慎吾\n系列构成：青岛崇\n角色设计：石川雅一\n美术：大平司\n色彩设计：上村修司\n摄影：伊藤康行\n编辑：小岛俊彦\n音响监督：本山哲\n音乐：吟（BUSTED ROSE）\n动画制作：diomedéa\n制作：NAS、单蠢女孩制作委员会""", 搞笑 校园 漫画改,笨女孩
会员专享,0,从小一起长大的六个孩子，在升上高中之后彼此有了距离。不太与人们接触的宅男宿海仁太、有点被小太妹熏染的安城鸣子、进入重点高中的松雪集与鹤见知利子、放弃读高中而展开旅行的久川铁道……只有幼年死去的本间芽衣,178,"""本间芽衣子：茅野爱衣\n宿海仁太：入野自由\n安城鸣子：户松遥\n松雪集：樱井孝宏\n鹤见知利子：早见沙织\n久川铁道：近藤孝行""",316.2万追番,全11话,1,835,3219.3万次播放,1302710400,1302710400,1406892014,9.5分,835,"""脚本：冈田麿里\n监督：长井龙雪\n分镜·演出：长井龙雪、伊藤智彦、吉村爱、篠原俊哉\n人物设定： 田中将贺\n原画： 松本宪生、冷水由紀絵、新井伸浩、阿部望、中村直人\n色彩设计： 中岛和子\n总作画监督： 田中将贺\n作画监督： 冈崎洋美、须藤智子、山本笃史\n音响监督： 明田川仁\n剪辑： 西山茂\n音乐制作： Aniplex、フジパシフィック音楽出版\n动画制作： A-1 Pictures""", 日常 治愈 催泪 原创,我们仍未知道那天所看见的花的名字。
会员专享,0,一直过着贫困生活的高中二年级学生·上杉风太郎，找到了一份条件非常好的家庭教师兼职。然而，要教导的学生居然是同级生！而且还是五胞胎！！虽然都是美少女，但同时也是“将要留级”、“讨厌学习”的问题学生们！最,231,"""上杉风太郎：松冈祯丞\n中野一花：花泽香菜\n中野二乃：竹达彩奈\n中野三玖：伊藤美来\n中野四叶：佐仓绫音\n中野五月：水濑祈\n上杉濑叶：高森奈津美\n上杉勇也：日野聪""",318.4万追番,全12话,1,4316382,7810.9万次播放,1547136000,1547136000,1553794080,8.7分,26283,"""原作：春场葱（讲谈社《周刊少年Magazine》连载中）\n监督：桑原智\n系列构成：大知庆一郎\n角色设计：中村路之将 \u002F 雅乐雅\n道具设计：荻野美希 \u002F 川石哲也\n美术监督：齐藤雅己\n色彩设计：油谷由美\n摄影监督：染谷和正（T2studio）\n编辑：内田涉（Conquest）\n音响监督：平光琢也\n音乐：田渕夏海 \u002F 中村巴奈重 \u002F 樱井美希\n动画制作：手冢Production""", 恋爱 校园 日常 漫画改,五等分的新娘
,,Fate/stay night -UBW-是FSN的第二条路线Unlimited Blade Works的TV化作品。通过2010年1月23日上映的UBW剧场版，为我们应该已对该路线的故事情节有所了解,60,"""卫宫士郎：杉山纪彰\n远坂凛：植田佳奈\n间桐樱：下屋则子\n言峰绮礼：中田让治\n吉尔伽美什：关智一""",331.1万追番,全13话,1,1586,1.2亿次播放,1412352000,1412352000,1419703200,9.3分,1586,"""原作：奈须蘑菇\u002FTYPE-MOON\n监督：三浦贵博\n脚本：佐藤和冶、桧山彬、一之濑树、佐藤和治、ufotable\n分镜：笹嶋啓一、三浦贵博、野中卓也\n角色原案：武内崇\n角色设计：须藤友德、田畑寿之、碇谷敦\n色彩设计：千叶绘美、松冈美佳\n美术监督：卫藤功二\n音乐：深泽秀行\n摄影监督：寺尾优一\n3D监督：宍户幸次郎\n动画制作：ufotable""", 奇幻 热血,Fate/stay night [Unlimited Blade Works] 第一季
会员专享,0,"住在意大利那不勒斯的青年乔鲁诺·乔巴纳，是继承了乔斯达家宿敌·DIO之血脉的儿子。 
幼年时遭受迫害而自暴自弃的他，由于拯救了一名黑帮男子，而学到了“相信他人”。不忘恩义、带着敬意对待自己的黑帮，让他",1097,"""乔鲁诺·乔巴纳：小野贤章\n布鲁诺·布加拉提：中村悠一\n潘纳科达·福葛：榎木淳弥\n纳兰迦·吉尔卡：山下大辉\n盖多·米斯达：鸟海浩辅\n雷欧·阿帕基：诹访部顺一""",339.7万追番,全42话,1,135652,2.5亿次播放,1538755200,1538755200,1564317000,9.8分,25681,"""原作：荒木飞吕彦（集英社ジャンプ コミックス刊）\n总监督：津田尚克\n监督：木村泰大、髙桥秀弥\n系列构成：小林靖子\n角色设计：岸田隆宏\n总作画监督：石本峻一\n替身设计·动作作画监督：片山贵仁\n道具设定：宝谷幸稔\n美术设定：滝れーき、长泽顺子、青木薫\n色彩设计：佐藤裕子\n美术监督：吉原俊一郎、桐本裕美子\n摄影监督：山田和弘\n编辑：广瀬清志\n音响监督：岩浪美和\n音乐：菅野祐悟\n动画制作：david production""", 热血 智斗 战斗 漫画改,JOJO的奇妙冒险 黄金之风
